price,area_sqft,location,bhk,is_resale,amenity_gym,lift,parking,amenity_maintenance,amenity_security,amenity_kids_play,amenity_clubhouse,amenity_intercom,amenity_gardens,amenity_indoor_games,amenity_gas,amenity_jogging,amenity_pool,price_per_sqft,amenity_count
7500000,460,kandivali_east,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,16304.347826086956,10
24000000,1350,powai,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,17777.777777777777,10
28500000,1050,powai,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,27142.85714285714,11
31500000,1750,powai,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1,18000.0,8
2600000,690,nere,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3768.1159420289855,0
20000000,950,santacruz_east,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21052.63157894737,11
18100000,1100,goregaon_west,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,16454.545454545456,6
18500000,1100,goregaon_west,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,16818.18181818182,6
26500000,1060,powai,2,0,1,1,1,0,0,1,1,1,1,0,1,0,1,25000.0,7
10000000,602,powai,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,16611.295681063122,6
18500000,1150,powai,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,16086.95652173913,10
19100000,1050,powai,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,18190.47619047619,8
12500000,600,powai,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,20833.333333333332,6
14500000,900,powai,2,0,1,1,1,0,0,1,1,1,0,0,1,0,1,16111.111111111111,6
17500000,1065,andheri_east,2,1,1,1,0,0,0,1,1,1,1,0,1,0,1,16431.924882629108,7
18500000,1100,powai,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,16818.18181818182,9
20000000,1250,powai,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,16000.0,9
29000000,1150,powai,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,25217.391304347828,11
9800000,555,powai,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,17657.65765765766,9
14200000,1100,powai,2,0,1,1,0,0,1,1,1,1,0,0,1,1,1,12909.09090909091,8
18500000,1155,powai,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,16017.316017316018,6
6500000,645,ghansoli,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10077.519379844962,1
22000000,1655,kandivali_east,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,13293.051359516616,7
22500000,935,borivali_west,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,24064.171122994652,2
2000000,575,nala_sopara,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,3478.2608695652175,5
34500000,2465,kandivali_east,4,0,1,1,1,0,1,1,1,1,0,0,0,1,1,13995.943204868154,7
34000000,2365,kandivali_east,4,0,1,1,1,0,1,1,1,1,0,0,0,1,1,14376.32135306554,7
14000000,1000,kandivali_east,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,14000.0,10
8500000,550,andheri_east,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15454.545454545454,0
8500000,550,andheri_east,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15454.545454545454,2
9300000,1010,thane_west,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,9207.920792079209,9
13700000,775,borivali_west,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,17677.41935483871,3
18400000,1100,goregaon_west,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,16727.272727272728,6
18000000,1100,goregaon_west,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,16363.636363636364,6
18200000,1100,goregaon_west,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,16545.454545454544,6
10500000,585,powai,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,17948.71794871795,4
20000000,1120,powai,2,0,1,1,1,1,1,1,1,1,1,0,1,0,1,17857.14285714286,9
13500000,650,powai,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,20769.23076923077,8
28000000,2000,mulund_west,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,14000.0,5
26000000,1600,mulund_west,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,16250.0,6
2850000,540,naigaon_east,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,5277.777777777777,8
17500000,1000,powai,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,17500.0,6
23500000,1300,powai,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,18076.923076923078,6
9500000,650,andheri_east,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,14615.384615384615,8
20000000,1070,powai,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,18691.58878504673,9
20000000,1000,powai,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,20000.0,6
26000000,980,powai,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,26530.61224489796,6
22000000,985,powai,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,22335.02538071066,6
9500000,600,powai,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,15833.333333333334,8
17000000,1000,powai,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,17000.0,6
28500000,1150,powai,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,24782.608695652172,10
21000000,1198,powai,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,17529.215358931553,9
14000000,1100,powai,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,12727.272727272728,6
27500000,916,powai,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1,30021.83406113537,10
18000000,1100,goregaon_west,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,16363.636363636364,6
16700000,770,borivali_west,2,1,1,1,1,0,1,1,0,1,0,0,0,1,1,21688.31168831169,6
6800000,1120,dombivali,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,6071.428571428572,7
21500000,1350,andheri_west,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15925.925925925925,0
21500000,1350,andheri_west,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,15925.925925925925,4
8000000,1155,ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6926.406926406927,0
11500000,650,borivali_west,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,17692.30769230769,2
2000000,590,nala_sopara,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,3389.830508474576,7
25000000,1600,kandivali_east,3,1,1,1,0,0,0,0,1,0,0,0,1,0,1,15625.0,4
19000000,900,andheri_west,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,21111.11111111111,4
5300000,933,kalyan_west,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,5680.600214362272,2
30000000,1120,kandivali_east,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,26785.714285714286,6
21000000,950,kandivali_west,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1,22105.263157894737,5
32500000,1545,powai,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,21035.59870550162,10
15500000,850,andheri_east,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,18235.29411764706,8
25000000,1350,powai,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,18518.51851851852,6
2400000,425,vangani,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,5647.058823529412,3
51500000,1170,matunga,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44017.094017094016,0
8000000,850,koper_khairane,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9411.764705882353,0
11500000,1260,ulwe,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,9126.984126984127,6
9200000,1160,mira_road_east,2,1,1,1,0,0,0,1,1,1,0,1,1,0,1,7931.0344827586205,7
9300000,1060,mira_road_east,2,1,1,1,1,0,1,0,1,0,1,0,0,1,1,8773.584905660377,6
4000000,690,karanjade,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5797.101449275362,0
3700000,990,kewale,2,0,1,1,1,0,1,0,1,1,0,0,0,1,0,3737.373737373737,5
13500000,750,chembur,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18000.0,0
5800000,540,mira_road_east,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,10740.74074074074,3
4400000,490,mira_road_east,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,8979.591836734693,3
4100000,530,mira_road_east,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7735.8490566037735,2
5600000,540,mira_road_east,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,10370.37037037037,3
22000000,1600,thane_west,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,13750.0,2
8800000,1073,mira_road_east,2,1,1,1,0,0,0,1,1,1,0,1,1,0,0,8201.304753028891,6
5700000,650,mira_road_east,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,8769.23076923077,7
8800000,1235,ulwe,2,0,1,1,1,0,1,1,1,1,1,0,1,0,1,7125.506072874494,8
6500000,1332,bhiwandi,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4879.87987987988,10
12000000,851,sanpada,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,14101.057579318449,11
7400000,576,sanpada,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,12847.222222222223,11
8000000,600,sanpada,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,13333.333333333334,10
11800000,900,sanpada,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,13111.111111111111,10
13500000,910,sanpada,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,14835.164835164835,11
21500000,1645,sanpada,3,0,1,1,1,0,1,1,0,0,1,0,0,1,0,13069.908814589666,5
20000000,1250,sanpada,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,16000.0,11
19500000,1215,sanpada,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,16049.382716049382,11
11000000,1580,ulwe,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,6962.025316455696,10
9000000,600,sanpada,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,15000.0,11
18000000,1435,sanpada,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,12543.554006968641,9
22000000,1640,sanpada,3,0,1,1,1,1,1,1,1,1,1,0,1,1,1,13414.634146341463,10
16500000,1313,sanpada,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,12566.641279512567,9
7900000,1491,bhiwandi,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,5298.457411133468,10
24000000,1600,sanpada,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000.0,0
4750000,960,kalyan_west,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4947.916666666667,1
31500000,2000,sanpada,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,15750.0,10
9200000,560,dahisar_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16428.571428571428,0
25000000,600,santacruz_west,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,41666.666666666664,2
15000000,1400,thane_west,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,10714.285714285714,8
4200000,695,ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6043.1654676258995,0
6000000,1000,ulwe,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,0
8000000,1140,ulwe,2,0,1,1,1,0,1,1,1,0,1,0,0,1,0,7017.543859649123,6
8000000,1140,ulwe,2,0,1,1,1,0,1,1,1,1,1,0,1,1,0,7017.543859649123,8
5990000,901,thane_west,2,1,1,1,1,0,0,1,1,0,1,1,0,1,1,6648.168701442842,7
5990000,901,thane_west,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1,6648.168701442842,8
3600000,800,virar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,0
10000000,750,malad_west,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13333.333333333334,0
27500000,1000,borivali_west,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0,27500.0,5
26100000,900,borivali_west,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,29000.0,3
14000000,580,borivali_west,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,24137.931034482757,8
12000000,500,borivali_west,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,24000.0,5
10800000,550,borivali_west,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,19636.363636363636,3
8900000,600,borivali_west,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,14833.333333333334,3
13799999,700,mulund_west,2,1,1,1,0,0,0,1,0,1,1,1,0,0,1,19714.284285714286,6
12500000,996,ghatkopar_west,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,12550.20080321285,4
16500000,1358,ghatkopar_west,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0,12150.22091310751,4
3500000,650,dronagiri,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5384.615384615385,1
17700000,771,malad_west,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22957.198443579768,1
17600000,769,malad_west,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22886.866059817945,1
22400000,978,malad_west,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22903.885480572597,1
16800000,734,malad_west,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22888.283378746593,1
16800000,733,malad_west,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22919.508867667122,1
9601000,1075,thane_west,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,8931.162790697674,8
7929000,907,thane_west,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,8742.006615214994,8
3600000,640,dronagiri,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5625.0,0
4837000,774,dombivali,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,6249.354005167958,4
6187000,990,dombivali,2,1,1,1,1,0,0,1,1,0,0,0,0,0,1,6249.49494949495,4
8212000,1314,dombivali,3,1,1,1,1,0,0,1,1,0,0,0,0,0,1,6249.619482496195,4
6637000,1062,dombivali,2,1,1,1,1,0,0,1,1,0,0,0,0,0,1,6249.529190207157,4
7481000,1197,dombivali,3,1,1,1,1,0,0,1,1,0,0,0,0,0,1,6249.791144527987,4
6862000,1098,dombivali,2,1,1,1,1,0,0,1,1,0,0,0,0,0,1,6249.544626593807,4
4556000,729,dombivali,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,6249.6570644718795,4
2700000,450,ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,0
2700000,450,ulwe,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6000.0,1
18500000,1290,malad_east,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1,14341.08527131783,6
8500000,1050,vasai,3,0,0,1,1,0,1,1,1,1,1,0,0,1,0,8095.238095238095,6
26000000,1775,malad_west,3,1,1,1,1,0,0,1,1,1,0,0,0,0,1,14647.887323943662,5
4000000,640,karanjade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250.0,0
27000000,1500,chembur,3,0,1,1,1,0,1,1,1,1,0,0,1,1,0,18000.0,7
10700000,800,dahisar_west,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13375.0,1
9800000,873,sector_9_airoli,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11225.65864833906,0
16000000,2000,kamothe,3,0,1,1,1,0,1,0,1,1,0,0,0,1,0,8000.0,5
55000000,2050,andheri_west,4,1,1,1,0,0,1,1,1,0,1,1,1,0,1,26829.268292682926,8
7000000,900,mira_road_east,2,1,1,1,0,0,0,1,1,1,0,1,0,0,0,7777.777777777777,5
10800000,1180,mira_road_east,2,1,1,1,1,0,1,1,1,1,1,1,1,1,0,9152.542372881357,9
21500000,1100,chembur,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19545.454545454544,2
37800000,1650,andheri_west,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1,22909.090909090908,8
2500000,310,powai,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8064.5161290322585,0
4000000,680,panvel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5882.35294117647,0
9000000,1412,mira_road_east,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,6373.937677053825,6
6300000,550,thane_west,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,11454.545454545454,9
7500000,580,borivali_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12931.034482758621,0
16800000,800,chembur,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21000.0,1
2900000,225,malad_west,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12888.888888888889,1
2850000,225,malad_west,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,12666.666666666666,2
13200000,1525,mira_road_east,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8655.737704918032,11
13100000,1400,mira_road_east,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,9357.142857142857,6
3600000,600,vasai,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6000.0,1
18500000,1150,andheri_east,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1,16086.95652173913,6
8700000,900,thane_west,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,9666.666666666666,6
14000000,700,chembur,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,20000.0,1
25500000,1200,chembur,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21250.0,2
2850000,575,diva_gaon,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4956.521739130435,0
4500000,565,mira_road_east,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,7964.601769911505,2
17300000,970,powai,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,17835.05154639175,9
11100000,602,powai,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,18438.538205980065,6
2900000,225,malad_west,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,12888.888888888889,2
7400000,650,thane_west,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,11384.615384615385,10
7500000,580,borivali_west,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12931.034482758621,1
25500000,1200,andheri_west,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,21250.0,6
70000000,2400,andheri_west,4,0,1,1,0,0,1,1,1,1,1,1,0,0,1,29166.666666666668,8
18700000,980,kandivali_west,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,19081.632653061224,4
10200000,1500,kalyan_west,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,6800.0,6
4400000,450,mira_road_east,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9777.777777777777,2
5100000,1017,bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,5014.749262536873,10
4500000,927,bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4854.368932038835,10
15500000,910,powai,2,0,1,1,1,0,0,1,1,1,0,0,1,0,1,17032.967032967033,6
6300000,365,kandivali_east,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,17260.27397260274,3
4700000,1017,bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4621.435594886922,10
5800000,1021,bhiwandi,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5680.705190989226,0
5800000,1021,bhiwandi,2,1,1,1,0,0,0,1,1,0,0,0,1,0,1,5680.705190989226,5
3600000,1200,kewale,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,3000.0,8
5000000,1017,bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4916.420845624385,10
3700000,1100,kewale,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1,3363.6363636363635,7
8000000,1300,panvel,3,0,1,0,1,0,0,1,1,0,0,0,0,1,0,6153.846153846154,4
7500000,1050,seawoods,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7142.857142857143,2
6000000,1080,bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,5555.555555555556,10
5800000,1080,bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,5370.37037037037,10
23500000,1750,koper_khairane,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13428.57142857143,0
5600000,1080,bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,5185.185185185185,10
30000000,1550,belapur,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,19354.83870967742,6
8000000,995,dombivli,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8040.201005025126,0
5000000,700,ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7142.857142857143,0
5000000,700,ulwe,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7142.857142857143,1
8200000,1034,dombivli,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7930.36750483559,0
9300000,1060,mira_road_east,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1,8773.584905660377,9
5400000,697,ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7747.489239598278,0
6700000,850,thane_west,2,0,1,1,1,0,0,1,1,0,1,1,0,1,1,7882.35294117647,7
26000000,1050,sen_nagar,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,24761.904761904763,2
3900000,640,karanjade,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6093.75,0
3900000,640,karanjade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6093.75,0
5400000,655,kamothe,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,8244.274809160306,5
26000000,1125,sen_nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23111.11111111111,0
26000000,1125,sen_nagar,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23111.11111111111,1
6800000,800,panvel,2,1,1,1,0,0,0,1,1,1,1,1,0,1,1,8500.0,8
11000000,550,santacruz_east,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,0
19000000,1566,malad_west,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0,12132.822477650065,5
7500000,495,malad_west,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,15151.515151515152,2
15000000,1350,belapur,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,11111.111111111111,7
5500000,1080,bhiwandi,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,5092.592592592592,10
25000000,1650,belapur,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,15151.515151515152,6
10000000,700,chembur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14285.714285714286,0
4800000,550,mira_road_east,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8727.272727272728,0
4800000,550,mira_road_east,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8727.272727272728,3
14000000,1154,vashi,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1,12131.715771230503,4
8500000,1045,kamothe,2,0,1,1,0,0,0,1,1,1,1,0,0,1,1,8133.971291866029,7
22000000,1715,kharghar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12827.98833819242,0
24500000,1550,belapur,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15806.451612903225,0
24500000,1550,belapur,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,15806.451612903225,6
3325000,665,dombivali,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,5000.0,6
3325000,665,dombivali,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,5000.0,5
40000000,2250,borivali_west,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,17777.777777777777,1
19500000,550,mahalaxmi,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,35454.545454545456,1
8500000,630,jogeshwari_west,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,13492.063492063493,3
6800000,574,dahisar,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,11846.689895470383,8
15000000,800,jogeshwari_west,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18750.0,1
32000000,3205,kharghar,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,9984.39937597504,10
50000000,2500,andheri_east,6,0,0,1,0,0,0,0,0,1,0,0,1,0,0,20000.0,2
16500000,1660,kharghar,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,9939.759036144578,10
20000000,1250,malad_west,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0,16000.0,5
9000000,492,dahisar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18292.682926829268,0
9000000,492,dahisar,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,18292.682926829268,3
8000000,1350,vasai_west,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5925.925925925926,0
14000000,1015,kandivali_west,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,13793.103448275862,3
7000000,750,kharghar,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,9333.333333333334,4
7000000,750,kharghar,2,0,1,1,0,0,1,1,1,1,1,0,1,0,0,9333.333333333334,7
23500000,1444,powai,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,16274.238227146814,10
7600000,1050,ulwe,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7238.0952380952385,1
2836000,709,ambernath_west,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4000.0,1
5500000,727,ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7565.337001375516,0
6800000,1050,mira_road_east,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,6476.190476190476,6
33500000,777,matunga,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,43114.543114543114,4
24000000,1500,thane_west,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,16000.0,11
3700000,607,kalyan_west,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,6095.551894563427,3
8500000,990,thane_west,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,8585.858585858587,9
9000000,1250,mira_road_east,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,7200.0,3
51500000,1170,matunga,3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,44017.094017094016,4
36800000,1600,andheri_west,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1,23000.0,8
21300000,1160,malad_east,2,1,1,1,0,0,1,1,1,1,0,1,0,0,1,18362.068965517243,7
30000000,1804,malad_west,3,1,1,1,1,1,0,1,1,1,1,0,0,0,1,16629.71175166297,7
23000000,1440,malad_west,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,15972.222222222223,7
11000000,650,mulund_west,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,16923.076923076922,5
23200000,600,juhu,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,38666.666666666664,2
42500000,1850,andheri_west,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1,22972.972972972973,8
6600000,700,mira_road_east,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,9428.57142857143,8
38000000,1850,andheri_west,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,20540.54054054054,10
12000000,1650,ulwe,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7272.727272727273,11
23100000,600,andheri_west,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,38500.0,1
37000000,1650,andheri_west,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1,22424.242424242424,8
6000000,550,dahisar,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,10909.09090909091,7
5800000,800,vasai,2,0,1,1,0,0,1,1,0,0,0,0,0,1,1,7250.0,5
